tod,timestamp,Run,Interval,Xfersize,Threads,Reqrate,Rate,Rate_std,Rate_max,Resp,Resp_std,Resp_max,MB/sec,MB_read,MB_write,Read_rate,Read_rate_std,Read_rate_max,Read_resp,Read_resp_std,Read_resp_max,Write_rate,Write_rate_std,Write_rate_max,Write_resp,Write_resp_std,Write_resp_max,Mkdir_rate,Mkdir_rate_std,Mkdir_rate_max,Mkdir_resp,Mkdir_resp_std,Mkdir_resp_max,Rmdir_rate,Rmdir_rate_std,Rmdir_rate_max,Rmdir_resp,Rmdir_resp_std,Rmdir_resp_max,Create_rate,Create_rate_std,Create_rate_max,Create_resp,Create_resp_std,Create_resp_max,Open_rate,Open_rate_std,Open_rate_max,Open_resp,Open_resp_std,Open_resp_max,Close_rate,Close_rate_std,Close_rate_max,Close_resp,Close_resp_std,Close_resp_max,Delete_rate,Delete_rate_std,Delete_rate_max,Delete_resp,Delete_resp_std,Delete_resp_max,Getattr_rate,Getattr_rate_std,Getattr_rate_max,Getattr_resp,Getattr_resp_std,Getattr_resp_max,Setattr_rate,Setattr_rate_std,Setattr_rate_max,Setattr_resp,Setattr_resp_std,Setattr_resp_max,Access_rate,Access_rate_std,Access_rate_max,Access_resp,Access_resp_std,Access_resp_max,Compratio,Dedupratio,cpu_used,cpu_user,cpu_kernel,cpu_wait,cpu_idle
13:55:31.007,12/05/2024-13:55:31-GMT,rd1,460,120802508,n/a,9999988,10,n/a,n/a,8256.6703,n/a,n/a,1152.0625,1152,0.0625,9,0,0,9174.0447,6190.6428,42072.828,1,0,0,0.301,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0536,0.0147,264.711,9,0,0,0.0183,0.0052,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5553,0.0235,0.5318,0,0
13:55:32.006,12/05/2024-13:55:32-GMT,rd1,461,100670805,n/a,9999988,12,n/a,n/a,9415.0856,n/a,n/a,1152.0859,1152,0.0859,9,0,0,12553.4097,10178.9472,42072.828,3,0,0,0.1133,0.0484,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0607,0.0201,264.711,9,0,0,0.016,0.0055,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4139,0.0234,0.3905,0,0
13:55:33.005,12/05/2024-13:55:33-GMT,rd1,462,99219723,n/a,9999988,23,n/a,n/a,7317.0083,n/a,n/a,2176.3359,2176,0.3359,17,0,0,9899.4396,8233.8465,42072.828,6,0,0,0.1197,0.0926,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0.0588,0.0235,264.711,17,0,0,0.0145,0.0066,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6335,0.0704,0.5632,0,0
13:55:34.006,12/05/2024-13:55:34-GMT,rd1,463,134217728,n/a,9999988,8,n/a,n/a,8304.3013,n/a,n/a,1024,1024,0,8,0,0,8304.3013,8970.3862,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0469,0.0158,264.711,8,0,0,0.0133,0.0057,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7572,0.0235,0.7337,0,0
13:55:35.006,12/05/2024-13:55:35-GMT,rd1,464,105475510,n/a,9999988,14,n/a,n/a,7285.6149,n/a,n/a,1408.25,1408,0.25,11,0,0,9272.5617,10584.8399,42072.828,3,0,0,0.1433,0.0428,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0507,0.0267,264.711,11,0,0,0.0253,0.0404,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5396,0.0312,0.5084,0,0
13:55:36.006,12/05/2024-13:55:36-GMT,rd1,465,115062491,n/a,9999988,7,n/a,n/a,8138.0866,n/a,n/a,768.125,768,0.125,6,0,0,9494.3967,5335.5585,42072.828,1,0,0,0.226,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0678,0.0211,264.711,6,0,0,0.0173,0.0046,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5312,0.0313,0.4999,0,0
13:55:37.006,12/05/2024-13:55:37-GMT,rd1,466,113579559,n/a,9999988,13,n/a,n/a,9274.7098,n/a,n/a,1408.1328,1408,0.1328,11,0,0,10960.989,9683.0992,42072.828,2,0,0,0.1745,0.1322,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0475,0.0166,264.711,11,0,0,0.0131,0.0057,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.3984,0.0234,0.375,0,0
13:55:38.054,12/05/2024-13:55:38-GMT,rd1,467,85432133,n/a,9999988,11,n/a,n/a,1496.3709,n/a,n/a,896.2188,896,0.2188,7,0,0,2351.369,3961.4376,42072.828,4,0,0,0.1243,0.0835,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0383,0.0189,264.711,7,0,0,0.0104,0.0052,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5784,0.0156,0.5628,0,0
13:55:39.006,12/05/2024-13:55:39-GMT,rd1,468,134217728,n/a,9999988,3,n/a,n/a,9084.2297,n/a,n/a,384,384,0,3,0,0,9084.2297,3853.5528,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.088,0.0548,264.711,3,0,0,0.022,0.0104,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8594,0.4531,0.4062,0,0
13:55:40.006,12/05/2024-13:55:40-GMT,rd1,469,134217728,n/a,9999988,12,n/a,n/a,14758.3148,n/a,n/a,1536,1536,0,12,0,0,14758.3148,7027.9148,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.057,0.0096,264.711,12,0,0,0.0161,0.004,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8833,0.1094,0.7739,0,0
13:55:41.006,12/05/2024-13:55:41-GMT,rd1,470,134217728,n/a,9999988,10,n/a,n/a,9463.9828,n/a,n/a,1280,1280,0,10,0,0,9463.9828,9931.0162,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0474,0.0211,264.711,10,0,0,0.0118,0.0056,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7033,0.0547,0.6486,0,0
13:55:42.006,12/05/2024-13:55:42-GMT,rd1,471,134217728,n/a,9999988,11,n/a,n/a,15205.9246,n/a,n/a,1408,1408,0,11,0,0,15205.9246,9447.9443,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0584,0.0212,264.711,11,0,0,0.0131,0.003,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4061,0.0235,0.3827,0,0
13:55:43.006,12/05/2024-13:55:43-GMT,rd1,472,134217728,n/a,9999988,8,n/a,n/a,8146.5667,n/a,n/a,1024,1024,0,8,0,0,8146.5667,4123.0621,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0538,0.0145,264.711,8,0,0,0.0151,0.0041,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.3438,0.0156,0.3282,0,0
13:55:44.006,12/05/2024-13:55:44-GMT,rd1,473,119311928,n/a,9999988,9,n/a,n/a,5676.0449,n/a,n/a,1024.0625,1024,0.0625,8,0,0,6385.5365,6775.2236,42072.828,1,0,0,0.112,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0745,0.0872,264.711,8,0,0,0.0149,0.0054,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5703,0.0234,0.5469,0,0
13:55:45.006,12/05/2024-13:55:45-GMT,rd1,474,134217728,n/a,9999988,9,n/a,n/a,13739.5144,n/a,n/a,1152,1152,0,9,0,0,13739.5144,7640.9318,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0598,0.0228,264.711,9,0,0,0.0159,0.0054,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.3832,0.0313,0.3519,0,0
13:55:46.007,12/05/2024-13:55:46-GMT,rd1,475,134217728,n/a,9999988,9,n/a,n/a,5218.0468,n/a,n/a,1152,1152,0,9,0,0,5218.0468,5961.1285,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.051,0.0173,264.711,9,0,0,0.0149,0.0054,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5935,0.0312,0.5623,0,0
13:55:47.005,12/05/2024-13:55:47-GMT,rd1,476,113583970,n/a,9999988,13,n/a,n/a,8397.6194,n/a,n/a,1408.1875,1408,0.1875,11,0,0,9924.433,7837.4797,42072.828,2,0,0,0.1445,0.0417,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0594,0.0231,264.711,11,0,0,0.0139,0.0064,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4224,0.0391,0.3833,0,0
13:55:48.006,12/05/2024-13:55:48-GMT,rd1,477,91529216,n/a,9999988,22,n/a,n/a,8988.581,n/a,n/a,1920.3594,1920,0.3594,15,0,0,13183.2047,11686.4126,42072.828,7,0,0,0.1014,0.0416,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0479,0.0171,264.711,15,0,0,0.0123,0.0049,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.648,0.039,0.6091,0,0
13:55:49.006,12/05/2024-13:55:49-GMT,rd1,478,134217728,n/a,9999988,2,n/a,n/a,23389.144,n/a,n/a,256,256,0,2,0,0,23389.144,8487.3716,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0785,0.0007,264.711,2,0,0,0.0205,0.0007,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.547,0.1641,0.3829,0,0
13:55:50.005,12/05/2024-13:55:50-GMT,rd1,479,115053129,n/a,9999988,7,n/a,n/a,13019.6493,n/a,n/a,768.0625,768,0.0625,6,0,0,15189.5632,9203.7108,42072.828,1,0,0,0.166,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0652,0.0231,264.711,6,0,0,0.0168,0.004,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4848,0.1095,0.3753,0,0
13:55:51.006,12/05/2024-13:55:51-GMT,rd1,480,119319210,n/a,9999988,9,n/a,n/a,12216.9878,n/a,n/a,1024.125,1024,0.125,8,0,0,13744.0661,12798.1705,42072.828,1,0,0,0.361,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0524,0.0207,264.711,8,0,0,0.0264,0.0279,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4843,0.039,0.4453,0,0
13:55:52.005,12/05/2024-13:55:52-GMT,rd1,481,134217728,n/a,9999988,16,n/a,n/a,11080.8888,n/a,n/a,2048,2048,0,16,0,0,11080.8888,9028.2392,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0496,0.018,264.711,16,0,0,0.0156,0.0108,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5161,0.0547,0.4613,0,0
13:55:53.006,12/05/2024-13:55:53-GMT,rd1,482,134217728,n/a,9999988,5,n/a,n/a,14511.5966,n/a,n/a,640,640,0,5,0,0,14511.5966,5634.5549,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0678,0.0223,264.711,5,0,0,0.015,0.0024,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.414,0.0313,0.3827,0,0
13:55:54.006,12/05/2024-13:55:54-GMT,rd1,483,97642682,n/a,9999988,11,n/a,n/a,4994.9744,n/a,n/a,1024.3125,1024,0.3125,8,0,0,6868.0081,8048.9587,42072.828,3,0,0,0.2177,0.0442,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0459,0.0197,264.711,8,0,0,0.0111,0.0045,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4451,0.0312,0.4139,0,0
13:55:55.005,12/05/2024-13:55:55-GMT,rd1,484,122016861,n/a,9999988,11,n/a,n/a,8647.6678,n/a,n/a,1280.0078,1280,0.0078,10,0,0,9512.4279,8978.0499,42072.828,1,0,0,0.067,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0527,0.0196,264.711,10,0,0,0.0119,0.0045,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6257,0.0313,0.5944,0,0
13:55:56.006,12/05/2024-13:55:56-GMT,rd1,485,107375820,n/a,9999988,5,n/a,n/a,7368.4392,n/a,n/a,512.0078,512,0.0078,4,0,0,9210.524,1052.2769,42072.828,1,0,0,0.1,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.063,0.0108,264.711,4,0,0,0.0225,0.0139,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.328,0.0156,0.3124,0,0
13:55:57.005,12/05/2024-13:55:57-GMT,rd1,486,100666709,n/a,9999988,12,n/a,n/a,9966.941,n/a,n/a,1152.0391,1152,0.0391,9,0,0,13289.2259,13054.732,42072.828,3,0,0,0.0863,0.009,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0472,0.0174,264.711,9,0,0,0.0127,0.0061,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4925,0.0234,0.4691,0,0
13:55:58.006,12/05/2024-13:55:58-GMT,rd1,487,134217728,n/a,9999988,12,n/a,n/a,13021.4008,n/a,n/a,1536,1536,0,12,0,0,13021.4008,8159.8377,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0586,0.0121,264.711,12,0,0,0.0132,0.0034,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4062,0.0313,0.3749,0,0
13:55:59.006,12/05/2024-13:55:59-GMT,rd1,488,123033600,n/a,9999988,12,n/a,n/a,10222.3337,n/a,n/a,1408.0078,1408,0.0078,11,0,0,11151.6296,10650.5412,42072.828,1,0,0,0.078,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0503,0.0179,264.711,11,0,0,0.0117,0.004,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4375,0.0156,0.4219,0,0
13:56:00.006,12/05/2024-13:56:00-GMT,rd1,489,111850837,n/a,9999988,12,n/a,n/a,7778.8991,n/a,n/a,1280.0312,1280,0.0313,10,0,0,9334.6614,9894.4424,42072.828,2,0,0,0.0875,0.0106,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0481,0.019,264.711,10,0,0,0.0134,0.0089,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5395,0.0235,0.516,0,0
13:56:01.006,12/05/2024-13:56:01-GMT,rd1,490,134217728,n/a,9999988,8,n/a,n/a,15137.648,n/a,n/a,1024,1024,0,8,0,0,15137.648,12961.6402,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0965,0.0461,264.711,8,0,0,0.0154,0.0102,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6093,0.0625,0.5468,0,0
13:56:02.006,12/05/2024-13:56:02-GMT,rd1,491,134217728,n/a,9999988,8,n/a,n/a,12282.9756,n/a,n/a,1024,1024,0,8,0,0,12282.9756,8324.4506,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0495,0.0269,264.711,8,0,0,0.012,0.0026,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4924,0.0546,0.4378,0,0
13:56:03.007,12/05/2024-13:56:03-GMT,rd1,492,119311928,n/a,9999988,9,n/a,n/a,10746.487,n/a,n/a,1024.0625,1024,0.0625,8,0,0,12089.778,6310.9718,42072.828,1,0,0,0.159,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0503,0.0104,264.711,8,0,0,0.0149,0.0021,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8438,0.25,0.5938,0,0
13:56:04.005,12/05/2024-13:56:04-GMT,rd1,493,134217728,n/a,9999988,5,n/a,n/a,12291.296,n/a,n/a,640,640,0,5,0,0,12291.296,11632.7811,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.048,0.014,264.711,5,0,0,0.0158,0.005,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.485,0.0313,0.4537,0,0
13:56:05.005,12/05/2024-13:56:05-GMT,rd1,494,116327492,n/a,9999988,15,n/a,n/a,9221.0723,n/a,n/a,1664.0781,1664,0.0781,13,0,0,10639.6797,9936.0884,42072.828,2,0,0,0.124,0.0636,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.0353,0.0102,264.711,13,0,0,0.0125,0.005,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8277,0.1172,0.7106,0,0
13:56:06.006,12/05/2024-13:56:06-GMT,rd1,495,134217728,n/a,9999988,8,n/a,n/a,17284.2429,n/a,n/a,1024,1024,0,8,0,0,17284.2429,10061.6401,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0389,0.0091,264.711,8,0,0,0.0143,0.0031,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.617,0.0156,0.6014,0,0
13:56:07.006,12/05/2024-13:56:07-GMT,rd1,496,0,n/a,9999988,0,n/a,n/a,0,n/a,n/a,0,0,0,0,0,0,0,0,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.711,0,0,0,0,0,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.3596,0.0234,0.3362,0,0
13:56:08.007,12/05/2024-13:56:08-GMT,rd1,497,120090839,n/a,9999988,19,n/a,n/a,6999.5061,n/a,n/a,2176.0234,2176,0.0234,17,0,0,7822.9657,6812.2059,42072.828,2,0,0,0.0995,0.0035,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0.0289,0.0093,264.711,17,0,0,0.0104,0.0045,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6481,0.0235,0.6247,0,0
13:56:09.005,12/05/2024-13:56:09-GMT,rd1,498,134217728,n/a,9999988,14,n/a,n/a,10448.5229,n/a,n/a,1792,1792,0,14,0,0,10448.5229,8624.5533,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0309,0.0083,264.711,14,0,0,0.0138,0.0117,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5786,0.0312,0.5473,0,0
13:56:10.006,12/05/2024-13:56:10-GMT,rd1,499,134217728,n/a,9999988,7,n/a,n/a,12801.0087,n/a,n/a,896,896,0,7,0,0,12801.0087,7095.0545,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0477,0.0217,264.711,7,0,0,0.013,0.0022,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4298,0.0157,0.4141,0,0
13:56:11.005,12/05/2024-13:56:11-GMT,rd1,500,117442560,n/a,9999988,8,n/a,n/a,14426.6223,n/a,n/a,896.0156,896,0.0156,7,0,0,16487.556,7607.4794,42072.828,1,0,0,0.086,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0539,0.019,264.711,7,0,0,0.0151,0.0049,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4301,0.0156,0.4145,0,0
13:56:12.006,12/05/2024-13:56:12-GMT,rd1,501,93973299,n/a,9999988,20,n/a,n/a,6124.9262,n/a,n/a,1792.3984,1792,0.3984,14,0,0,8749.8399,8017.5726,42072.828,6,0,0,0.1273,0.0649,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0316,0.0098,264.711,14,0,0,0.0113,0.004,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6716,0.0234,0.6482,0,0
13:56:13.006,12/05/2024-13:56:13-GMT,rd1,502,104395207,n/a,9999988,9,n/a,n/a,8630.3638,n/a,n/a,896.0312,896,0.0313,7,0,0,11096.1569,9480.2813,42072.828,2,0,0,0.088,0.0085,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0343,0.0078,264.711,7,0,0,0.0129,0.0028,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4139,0.0156,0.3983,0,0
13:56:14.007,12/05/2024-13:56:14-GMT,rd1,503,122017605,n/a,9999988,11,n/a,n/a,9297.11,n/a,n/a,1280.0156,1280,0.0156,10,0,0,10226.8067,7831.6484,42072.828,1,0,0,0.143,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0458,0.0275,264.711,10,0,0,0.0121,0.004,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5709,0.0313,0.5395,0,0
13:56:15.006,12/05/2024-13:56:15-GMT,rd1,504,107400396,n/a,9999988,10,n/a,n/a,8647.1609,n/a,n/a,1024.25,1024,0.25,8,0,0,10808.9037,11048.4582,42072.828,2,0,0,0.1895,0.0191,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0354,0.0108,264.711,8,0,0,0.0124,0.0047,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7966,0.2265,0.5701,0,0
13:56:16.005,12/05/2024-13:56:16-GMT,rd1,505,120809062,n/a,9999988,10,n/a,n/a,9872.2508,n/a,n/a,1152.125,1152,0.125,9,0,0,10969.1413,8252.3176,42072.828,1,0,0,0.236,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0708,0.0347,264.711,9,0,0,0.0147,0.0051,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5708,0.0312,0.5396,0,0
13:56:17.006,12/05/2024-13:56:17-GMT,rd1,506,117448704,n/a,9999988,8,n/a,n/a,10798.4569,n/a,n/a,896.0625,896,0.0625,7,0,0,12341.0737,10142.9725,42072.828,1,0,0,0.139,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0286,0.0077,264.711,7,0,0,0.0137,0.0042,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5545,0.1016,0.453,0,0
13:56:18.006,12/05/2024-13:56:18-GMT,rd1,507,119319210,n/a,9999988,9,n/a,n/a,5345.7457,n/a,n/a,1024.125,1024,0.125,8,0,0,6013.9314,5041.5622,42072.828,1,0,0,0.26,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0296,0.01,264.711,8,0,0,0.0125,0.0041,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.633,0.0781,0.5549,0,0
13:56:19.006,12/05/2024-13:56:19-GMT,rd1,508,134217728,n/a,9999988,11,n/a,n/a,14184.7225,n/a,n/a,1408,1408,0,11,0,0,14184.7225,11785.4213,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0385,0.0096,264.711,11,0,0,0.0173,0.0098,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6796,0.0156,0.664,0,0
13:56:20.006,12/05/2024-13:56:20-GMT,rd1,509,134217728,n/a,9999988,4,n/a,n/a,13566.6768,n/a,n/a,512,512,0,4,0,0,13566.6768,3168.1398,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0398,0.0034,264.711,4,0,0,0.0165,0.0025,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.367,0.0156,0.3514,0,0
